1617235200000,0.99960000,1.00000000,0.99950000,0.99990000,32927413.97000000,1617238799999,32920201.09725300,17864,19484530.85000000,19480768.50021800,0
1617238800000,0.99990000,1.00010000,0.99990000,0.99990000,21393979.88000000,1617242399999,21393594.60215000,15851,12051454.57000000,12051627.06726300,0
1617242400000,0.99990000,1.00000000,0.99990000,0.99990000,15321209.52000000,1617245999999,15320216.21279400,12967,5388137.46000000,5388137.46000000,0
1617246000000,1.00000000,1.00000000,0.99970000,0.99970000,24719991.39000000,1617249599999,24715682.65532300,13583,8176976.77000000,8176055.39502700,0
1617249600000,0.99970000,0.99990000,0.99970000,0.99980000,23234882.06000000,1617253199999,23229892.50137300,15233,8856313.02000000,8854748.43237200,0
1617253200000,0.99980000,0.99990000,0.99960000,0.99970000,34148596.71000000,1617256799999,34140820.22648000,15367,16009634.30000000,16006499.35035000,0
1617256800000,0.99970000,0.99990000,0.99970000,0.99980000,22579139.70000000,1617260399999,22575282.64655100,16593,12201781.36000000,12200154.97295900,0
1617260400000,0.99980000,0.99990000,0.99980000,0.99990000,26452696.41000000,1617263999999,26448579.88093800,20234,11740102.20000000,11738928.18978000,0
1617264000000,0.99980000,1.00000000,0.99980000,1.00000000,36295107.70000000,1617267599999,36291815.53716700,25087,21667067.74000000,21665927.81201100,0
1617267600000,1.00000000,1.00010000,0.99990000,1.00000000,25063151.99000000,1617271199999,25062040.04793900,20141,9752543.13000000,9752630.39327700,0
1617271200000,1.00000000,1.00010000,0.99990000,1.00000000,36612303.70000000,1617274799999,36611507.30862800,24061,19708466.82000000,19708873.68287500,0
1617274800000,1.00010000,1.00010000,0.99990000,0.99990000,35961827.93000000,1617278399999,35960111.22734400,24040,17108697.69000000,17108716.45446600,0
1617278400000,1.00000000,1.00010000,0.99990000,1.00010000,27080408.28000000,1617281999999,27081468.38658100,20054,12903384.89000000,12904536.51048100,0
1617282000000,1.00000000,1.00010000,0.99990000,0.99990000,30948640.96000000,1617285599999,30947918.57679400,18164,14927282.99000000,14927540.71172800,0
1617285600000,1.00000000,1.00010000,0.99990000,1.00000000,34658258.93000000,1617289199999,34658721.43387900,21504,18783169.03000000,18783900.54067900,0
1617289200000,1.00010000,1.00010000,0.99990000,0.99990000,26544257.24000000,1617292799999,26543736.94378000,16828,10997581.52000000,10997825.26683200,0
1617292800000,1.00000000,1.00020000,0.99990000,1.00000000,39094855.50000000,1617296399999,39098000.44836900,22338,24185787.99000000,24188052.80474200,0
1617296400000,1.00010000,1.00020000,1.00000000,1.00000000,37004601.09000000,1617299999999,37008524.70245600,21477,17840205.81000000,17842752.19978500,0
1617300000000,1.00000000,1.00030000,1.00000000,1.00020000,38747868.27000000,1617303599999,38753049.63102200,25182,20054723.73000000,20058241.64106000,0
1617303600000,1.00020000,1.00050000,1.00020000,1.00040000,36242506.50000000,1617307199999,36255794.93554800,21114,23420966.21000000,23430332.69980400,0
1617307200000,1.00040000,1.00060000,1.00030000,1.00030000,40823913.25000000,1617310799999,40842398.10002500,19252,22305064.01000000,22315823.16687000,0
1617310800000,1.00040000,1.00040000,1.00000000,1.00020000,23605273.02000000,1617314399999,23611030.27190800,15275,8660400.07000000,8662926.97632100,0
1617314400000,1.00020000,1.00050000,1.00020000,1.00050000,19073149.66000000,1617317999999,19079309.54116200,12419,13704859.97000000,13709692.84676600,0
1617318000000,1.00050000,1.00080000,1.00030000,1.00030000,24582277.59000000,1617321599999,24593937.52263700,12542,11347874.69000000,11353954.30255100,0
1617321600000,1.00030000,1.00040000,1.00030000,1.00030000,24256114.38000000,1617325199999,24264637.59363700,20565,12463793.23000000,12468778.74729200,0
