1590969600000,1.00070000,1.00090000,1.00060000,1.00080000,1561568.36000000,1590973199999,1562734.75284800,6589,705804.25000000,706351.80761700,0
1590973200000,1.00080000,1.00080000,1.00050000,1.00050000,2160188.89000000,1590976799999,2161572.46859300,6142,966430.74000000,967076.16378000,0
1590976800000,1.00060000,1.00070000,1.00040000,1.00070000,1583683.66000000,1590980399999,1584609.44069700,4572,888666.88000000,889212.05813000,0
1590980400000,1.00070000,1.00070000,1.00060000,1.00070000,958296.11000000,1590983999999,958917.93119700,3248,468435.31000000,468763.21471700,0
1590984000000,1.00070000,1.00070000,1.00060000,1.00060000,1163513.40000000,1590987599999,1164249.09689000,4309,375888.50000000,376151.62195000,0
1590987600000,1.00070000,1.00070000,1.00040000,1.00050000,1973468.43000000,1590991199999,1974580.48630000,4841,553394.15000000,553750.56502100,0
1590991200000,1.00040000,1.00050000,1.00040000,1.00040000,1329868.06000000,1590994799999,1330450.99853700,3813,509913.13000000,510168.08656500,0
1590994800000,1.00040000,1.00050000,1.00040000,1.00050000,1005932.28000000,1590998399999,1006395.47722600,3741,608243.14000000,608547.26157000,0
1590998400000,1.00050000,1.00060000,1.00040000,1.00060000,1225124.77000000,1591001999999,1225804.03069000,3976,751629.18000000,752074.65479500,0
1591002000000,1.00060000,1.00080000,1.00050000,1.00080000,857194.48000000,1591005599999,857809.18518300,3535,485415.87000000,485773.87367600,0
1591005600000,1.00080000,1.00080000,1.00060000,1.00060000,1569843.67000000,1591009199999,1570965.86355400,3780,453921.42000000,454276.90680200,0
1591009200000,1.00070000,1.00070000,1.00060000,1.00060000,1048941.21000000,1591012799999,1049620.94898700,3778,503742.61000000,504095.22982700,0
1591012800000,1.00070000,1.00070000,1.00050000,1.00050000,1383525.49000000,1591016399999,1384327.68309900,5261,347887.01000000,348116.44830800,0
1591016400000,1.00050000,1.00060000,1.00030000,1.00060000,1387274.27000000,1591019999999,1387873.64721100,4261,648620.78000000,648919.73671500,0
1591020000000,1.00060000,1.00060000,1.00050000,1.00050000,1215565.37000000,1591023599999,1216214.19202500,4395,410393.40000000,410639.63604000,0
1591023600000,1.00050000,1.00060000,1.00050000,1.00050000,1047570.11000000,1591027199999,1048139.58278400,4212,456877.29000000,457151.41637400,0
1591027200000,1.00060000,1.00060000,1.00020000,1.00030000,1718548.07000000,1591030799999,1719133.71254900,5316,317698.46000000,317828.76637900,0
1591030800000,1.00030000,1.00030000,1.00010000,1.00010000,914289.38000000,1591034399999,914432.23936900,3768,328036.66000000,328105.25704400,0
1591034400000,1.00010000,1.00020000,1.00000000,1.00000000,1149710.06000000,1591037999999,1149816.32131900,4458,339914.62000000,339956.70701000,0
1591038000000,1.00010000,1.00010000,0.99980000,1.00000000,1522791.18000000,1591041599999,1522751.08050500,4666,393515.85000000,393517.89322700,0
1591041600000,1.00000000,1.00010000,0.99990000,0.99990000,1287374.29000000,1591045199999,1287369.20683400,4317,538762.85000000,538790.61236300,0
1591045200000,0.99990000,1.00000000,0.99980000,0.99990000,786721.69000000,1591048799999,786606.84381500,2996,367265.29000000,367230.14757500,0
1591048800000,0.99990000,1.00000000,0.99960000,0.99960000,2061546.58000000,1591052399999,2061125.75135500,4490,530587.89000000,530514.37835200,0
1591052400000,0.99970000,0.99970000,0.99720000,0.99890000,10034508.11000000,1591055999999,10017161.47834700,15500,3996570.52000000,3989021.57495700,0
1591056000000,0.99900000,0.99920000,0.99880000,0.99880000,3616497.02000000,1591059599999,3612852.32317900,6718,1443030.40000000,1441587.11869100,0
1591059600000,0.99880000,1.00030000,0.99850000,1.00010000,8943752.83000000,1591063199999,8939735.48750900,10771,6377440.74000000,6374523.34078000,0
1591063200000,1.00010000,1.00030000,1.00010000,1.00010000,2822069.25000000,1591066799999,2822519.46556500,5509,1470809.66000000,1471106.05478800,0
1591066800000,1.00010000,1.00030000,1.00010000,1.00030000,2307184.31000000,1591070399999,2307708.98253100,5073,1242945.48000000,1243278.91907500,0
1591070400000,1.00030000,1.00030000,1.00000000,1.00020000,1859564.79000000,1591073999999,1859822.19353300,4476,1049318.10000000,1049496.91990800,0
1591074000000,1.00010000,1.00040000,1.00010000,1.00040000,2322963.90000000,1591077599999,2323613.39856600,4370,1495227.26000000,1495699.04223500,0
1591077600000,1.00030000,1.00050000,1.00030000,1.00040000,1537020.36000000,1591081199999,1537656.19672400,3819,793177.11000000,793537.30643300,0
1591081200000,1.00040000,1.00060000,1.00040000,1.00040000,2302414.76000000,1591084799999,2303503.51675900,4488,912065.94000000,912528.06204200,0
1591084800000,1.00040000,1.00060000,1.00040000,1.00060000,2399705.54000000,1591088399999,2400903.92482600,5088,1153345.98000000,1153964.11521600,0
1591088400000,1.00060000,1.00060000,1.00010000,1.00010000,4659848.04000000,1591091999999,4661520.06515400,5382,1422638.15000000,1423261.16823500,0
1591092000000,1.00010000,1.00060000,1.00000000,1.00050000,3892278.77000000,1591095599999,3893556.10872700,5988,2350890.97000000,2351764.80464800,0
1591095600000,1.00050000,1.00100000,1.00040000,1.00090000,5131208.24000000,1591099199999,5134722.26243700,5902,3405866.29000000,3408319.11037000,0
1591099200000,1.00080000,1.00170000,1.00070000,1.00100000,6049741.46000000,1591102799999,6056447.97408100,7911,3515177.32000000,3519197.37596400,0
1591102800000,1.00100000,1.00110000,1.00070000,1.00070000,2649500.62000000,1591106399999,2651705.25453400,6236,1101017.79000000,1101982.75312500,0
